host,is_compromised,x,y,cluster
C887,,11.842943,-4.917653,1
C8870,,4.31681,4.13781,0
C8871,,11.2041,17.109995,2
C8873,,17.132574,4.6458983,2
C8875,,11.67977,3.2198985,2
C8878,,11.1841345,14.017448,2
C888,,1.3811109,6.146475,1
C8880,,12.235353,16.882088,2
C8882,,11.498474,8.426751,2
C8885,,2.4182153,3.5840244,0
C8887,,16.742313,4.8004208,2
C8889,,11.063017,14.167222,2
C889,,12.232098,-5.2907333,1
C8891,,11.6047,17.050613,2
C8893,,8.185913,3.6921933,2
C8895,,5.327601,4.5495486,1
C8897,,17.14367,5.263472,2
C8899,,6.6504254,4.2754087,1
C89,,8.8707285,3.463351,2
C890,,11.059964,-3.7279594,2
C8901,,3.6884437,3.3328037,1
C8903,,3.4471292,2.1490102,1
C8905,,14.786525,5.3290753,2
C8906,,8.597752,2.6811745,2
C8908,,6.7489204,3.5993292,2
C8910,,5.5209103,-1.091724,1
C8912,,11.748247,2.9593623,2
C8914,,6.566829,8.814079,1
C8917,,3.3770814,3.2084217,0
C8919,,15.266812,5.314621,2
C8921,,8.530672,3.4331791,2
C8923,,5.5606203,12.622983,0
C8924,,11.744436,2.9892833,2
C8926,,4.17874,2.6653125,1
C8928,,11.302887,7.6045923,2
C893,,1.4629263,6.0769863,1
C8932,,8.7752,2.4457595,2
C8935,,11.129349,16.637714,2
C8939,,14.575932,5.421335,2
C894,,7.047023,10.03086,2
C8941,,10.815176,16.778303,2
C8943,,10.861314,16.842983,2
C8945,,11.691361,8.696485,2
C8947,,9.808843,4.379308,2
C8949,,16.264254,4.945587,2
C895,,-1.9604499,8.3907385,0
C8951,,9.182301,9.204846,2
C8952,,16.952726,5.088934,2
C8956,,8.382377,3.5069592,2
C8958,,6.7082663,8.9339485,1
C896,,0.9684658,6.3027887,0
C8960,,17.00022,4.4395967,2
C8962,,4.35211,0.9619447,1
C8964,,11.19028,15.152536,2
C8966,,5.8791823,1.4049884,1
C8968,,3.1905746,3.476596,0
C8970,,10.694321,16.568531,2
C8974,,3.5535703,10.415128,1
C8976,,4.887298,4.614191,1
C8978,,12.325125,16.903818,2
C898,,13.417847,0.7521284,2
C8980,,11.027425,6.766351,2
C8982,,5.7263308,-0.937829,1
C8984,,6.387245,4.519584,1
C8988,,4.96311,2.0641139,1
C8990,,6.3781266,-0.27677754,1
C8992,,4.056212,3.706792,0
C8994,,11.260675,15.803416,2
C8996,,16.928059,4.810182,2
C8998,,4.0975914,5.673488,1
C9000,,11.170172,17.186073,2
C9002,,11.214722,3.004786,2
C9004,,1.6771066,-0.519562,1
C9006,,12.34206,16.722147,2
C9008,,5.1691613,4.2008214,1
C9011,,8.942848,3.0211847,2
C9013,,4.1391654,2.9679904,1
C9015,,1.6713831,-0.63452595,1
C902,,7.12785,9.884897,2
C9020,,16.149412,5.0313234,2
C9024,,16.621555,5.0823493,2
C9026,,4.6220756,-1.2219089,1
C9028,,5.937006,2.7894685,1
C903,,13.370238,0.6793811,1
C9030,,7.646659,3.1823819,1
C9032,,4.1645756,3.009431,1
C9034,,12.371339,16.243385,2
C9036,,11.093979,14.237283,2
C9038,,9.56163,3.8885548,2
C904,,10.987025,-3.6913402,1
C9040,,3.017436,2.8385777,0
C9042,,3.2482798,3.2428315,0
C9044,,8.696348,3.951611,2
C9046,,11.969749,15.044375,2
C9048,,6.499715,4.462587,1
C9051,,4.1097646,1.5128351,1
C9053,,7.4921603,2.7671692,1
C9055,,10.269009,4.4902563,2
C9057,,4.5730157,-1.1194705,1
C9059,,11.999334,17.041592,2
C9061,,11.396791,16.583961,2
C9064,,9.486417,2.7156055,2
C9066,,5.246183,3.9911244,0
C9067,,9.64035,3.967451,2
C9068,,6.2072444,0.07811398,1
C9070,,11.179541,16.431133,2
C9072,,16.043463,5.0424786,2
C9074,,16.297071,4.9725943,2
C9079,,11.730938,9.175656,2
C908,,11.653607,-6.3845925,1
C9080,,11.720442,3.0287278,2
C9082,,15.959988,5.1654863,2
C9084,,11.49376,16.400642,2
C9086,,11.102498,17.109251,2
C9087,,9.225486,2.7689848,2
C9089,,16.704918,1.5770384,2
C909,,1.0184935,6.164069,0
C9091,,17.12733,5.354246,2
C9093,,17.48823,5.117126,2
C9096,,8.850091,3.9985676,2
C9098,,4.0181875,2.6399624,1
C91,,13.156812,-4.760582,1
C9101,,5.026293,4.7144675,1
C9103,,11.808512,17.144867,2
C9105,,4.571962,-0.5582515,1
C9107,,1.808459,0.60487664,1
C9108,,10.930595,6.4788,2
C9114,,3.2746847,3.2540152,0
C9116,,11.554176,8.314021,2
C9117,,11.97273,17.032887,2
C9119,,8.650297,4.3424006,2
C912,,13.123463,-0.023959003,2
C9120,,11.182642,15.2624235,2
C9122,,7.3744564,1.9172457,1
C9125,,3.078305,2.9130447,0
C9127,,12.271145,15.886641,2
C9128,,14.613832,6.021629,2
C9132,,11.66205,16.399609,2
C9134,,6.636072,2.5153158,1
C9136,,2.8563323,3.5287383,0
C914,,1.0854734,6.2446623,0
C9140,,7.5694413,2.6716845,2
C9142,,4.026434,2.412873,1
C9144,,9.226149,2.6347313,2
C9146,,6.040219,1.3806483,1
C9148,,16.92251,5.4755383,2
C9150,,7.406109,4.322155,2
C9152,,17.178905,4.6192136,2
C9154,,7.927455,2.3605711,1
C9156,,4.787981,6.0623026,0
C9157,,11.273166,7.5320106,2
C9159,,16.328316,1.3965868,2
C916,,12.495176,-5.895174,1
C9161,,8.661652,4.2753067,2
C9163,,11.762883,9.326799,2
C9165,,6.583412,1.5970911,1
C9167,,5.501461,12.598852,0
C9168,,4.8526707,4.5992956,1
C9170,,5.3248887,4.083109,1
C9172,,12.481034,16.105995,2
C9176,,6.399559,-0.22539957,1
C9178,,11.713231,16.966217,2
C9180,,11.273717,7.5358725,2
C9182,,11.086469,17.421238,2
C9184,,11.54301,17.524042,2
C9188,,3.498536,3.0839324,0
C919,,12.483137,-7.1312118,1
C9190,,17.115612,4.41607,2
C9192,,11.136277,14.0878105,2
C9195,,7.7336435,4.3848977,2
C9197,,16.29001,5.1193614,2
C9199,,4.6857176,-1.1461136,1
C920,,7.3035154,9.702352,2
C9204,,12.569442,14.399983,2
C9206,,1.7076691,-0.36462253,1
C9211,,12.299272,15.317685,2
C9213,,7.4017053,4.1161327,2
C9215,,0.18992843,3.2235029,0
C9219,,7.9344525,9.6392355,2
C9220,,16.650785,4.775315,2
C9222,,17.41776,5.126761,2
C9224,,8.527932,3.3244615,2
C9226,,3.3440974,2.5897686,1
C9228,,7.0270343,4.2845244,1
C9230,,16.301394,4.970079,2
C9232,,9.44457,3.9674354,2
C9234,,11.127931,17.222778,2
C9238,,9.371589,2.9740782,2
C924,,11.072599,2.674294,2
C9242,,16.824982,5.2321134,2
C9248,,10.605132,4.9097166,2
C925,,11.046026,-5.018914,1
C9250,,16.89241,4.4269457,2
C9252,,4.789992,-0.29243892,1
C9253,,7.211698,2.1452873,1
C9256,,12.035192,14.311015,2
C9258,,3.5324414,2.4382417,1
C9262,,3.2479458,3.5342495,0
C9266,,7.863401,2.4481049,2
C9268,,5.1736317,0.4999483,1
C9270,,4.0905395,3.4153757,1
C9272,,2.845618,3.4475727,0
C9274,,9.662766,4.4762144,2
C9276,,11.3386135,17.59458,2
C9279,,5.3551216,2.3128397,1
C928,,11.472551,-5.7898703,1
C9281,,9.419105,9.035455,2
C9283,,14.733961,5.4612627,2
C9285,,4.998551,2.093569,1
C9287,,9.518851,3.6924999,2
C9289,,5.0527825,0.5652242,1
C9291,,9.424563,3.8553383,2
C9293,,9.177944,3.8300848,2
C9295,,1.6471692,-0.5618497,1
C9297,,0.16766307,3.2234678,0
C930,,10.757789,1.4854183,2
C9301,,7.882105,2.7508705,2
C9303,,11.2537155,17.351387,2
C9305,,11.68357,8.647075,2
C9307,,3.406364,2.913614,1
C9309,,17.18894,4.3958344,2
C9311,,17.042393,5.0991154,2
C9313,,7.6394114,2.1634967,1
C9315,,3.1752107,3.5059998,0
C9317,,9.36527,3.578887,2
C932,,15.247232,-4.3662896,1
C9322,,5.9611173,12.805031,0
C9323,,6.9075646,3.4370055,1
C9325,,7.182926,4.336413,2
C9327,,5.929209,12.839498,2
C9328,,17.41975,5.20275,2
C9330,,2.7798536,3.4082212,0
C9336,,6.579514,3.6242683,1
C9339,,1.7129943,0.5264274,1
C9341,,4.8969293,2.7548428,1
C9343,,3.547418,3.4739587,1
C9347,,8.730251,3.4556277,2
C9349,,11.243211,7.4495893,2
C935,,1.3088862,5.699403,0
C9351,,3.1134067,3.5635173,0
C9353,,5.339889,-1.2073997,1
C9355,,5.3588843,4.6984887,1
C9357,,11.225307,3.0164623,2
C9359,,5.5297427,-1.0780947,1
C936,,13.173523,-4.726105,1
C9363,,11.4671955,17.348343,2
C9364,,7.9389563,3.447469,1
C9366,,3.8878422,1.9463423,1
C9368,,16.858002,4.733057,2
C9370,,6.458926,3.5736225,1
C9372,,5.982352,12.789341,0
C9373,,8.412816,3.2315607,2
C9377,,5.618069,12.643809,0
C9378,,5.487042,2.4039137,1
C9382,,5.317443,4.197196,1
C9384,,8.062936,2.552895,1
C9386,,3.4498713,2.1931124,1
C9388,,9.213674,3.8035629,2
C9389,,7.5846887,3.21946,1
C9397,,17.12516,5.1856995,2
C940,,10.987108,-3.691387,1
C9402,,10.013451,4.2132044,2
C9404,,4.287251,0.8302613,1
C9407,,11.552649,2.9717188,2
C9409,,14.573802,5.372862,2
C9411,,6.103409,12.750889,2
C9412,,6.8316493,4.183907,2
C9414,,11.375409,16.67433,2
C9416,,7.625494,3.521827,2
C9418,,6.119641,2.7222853,1
C9423,,17.133083,5.2270126,2
C9426,,8.86298,9.924792,2
C9430,,3.4317894,2.9006195,1
C9434,,6.077945,1.3619238,1
C9436,,9.695501,2.7032137,2
C9438,,9.487406,4.01584,2
C9439,,7.920752,3.7154975,2
C9443,,9.602037,3.5799408,2
C9445,,3.8173077,3.3569984,1
C9448,,3.2515507,3.2853122,0
C945,,11.457764,0.73022336,1
C9451,,7.745749,2.4629312,2
C9453,,3.2179756,3.2281396,0
C9456,,1.7632277,0.13663405,1
C9458,,6.413333,-0.24629751,1
C946,,-0.71551377,7.8341923,0
C9460,,3.6339946,2.7469041,1
C9462,,2.5611105,3.4681985,0
C9464,,7.712959,3.7192097,2
C9467,,11.395989,15.410718,2
C9469,,3.8975906,2.6332364,1
C947,,-1.9529659,8.39648,0
C9471,,14.477169,-3.0516899,1
C9473,,9.640783,3.132675,2
C9475,,11.023248,17.347742,2
C9477,,8.548398,3.2934122,2
C9479,,7.9006104,3.4514775,2
C9481,,7.2126617,2.524342,1
C9485,,4.0758295,1.5595593,1
C9487,,5.03029,-1.3983421,1
C9489,,11.805948,9.029357,2
C9493,,15.701134,5.007407,2
C9495,,8.437946,2.7481368,2
C9498,,16.435102,5.1853623,2
C95,,12.925674,-5.713659,1
C9500,,9.963744,3.2350085,2
C9502,,17.345392,4.9445133,2
C9504,,7.2824407,2.291198,1
C9506,,7.167866,1.8935391,1
C9510,,12.189061,16.951262,2
C9512,,8.808658,2.8156645,2
C9516,,2.8250225,3.191876,0
C9518,,11.537876,8.336621,2
C952,,11.604519,-6.1307755,1
C9521,,5.7350335,12.841158,0
C9524,,1.6682296,-0.6432835,1
C9527,,9.407084,3.8819165,2
C9529,,17.058252,5.2683187,2
C953,,1.0326453,6.074984,0
C9531,,14.738311,5.1664925,2
C9533,,4.5455017,-1.2214699,1
C9535,,6.5897985,8.828456,1
C9537,,11.236958,17.621147,2
C9539,,-7.8810067,5.587817,0
C9540,,14.935912,5.3069735,2
C9542,,4.6091757,2.882998,1
C9544,,11.172445,14.048642,2
C9545,,16.913147,5.000592,2
C9547,,5.134648,2.1517613,1
C955,,-1.9472566,8.42456,0
C9550,,11.660932,16.90823,2
C9553,,1.7367432,0.5488203,1
C9555,,9.255061,3.7194412,2
C9558,,11.696006,17.02203,2
C9560,,16.704393,4.884,2
C9562,,2.1486933,0.83702177,1
C9564,,6.041857,4.1526093,0
C9566,,9.472912,4.4430027,2
C9568,,7.0933523,3.1828198,1
C9570,,11.951294,15.033635,2
C9572,,9.129694,2.684758,2
C9574,,14.946472,5.3703527,2
C9578,,6.49352,8.760054,1
C958,,13.686172,0.7379414,2
C9580,,7.503657,4.258499,2
C9582,,8.271224,4.508283,2
C9583,,11.422178,17.134933,2
C9585,,8.70469,4.4993553,2
C9587,,11.762611,9.347861,2
C9589,,7.019725,4.278535,1
C9591,,1.5175227,0.32001093,1
C9595,,11.782118,15.188177,2
C9597,,11.127039,17.126562,2
C9599,,9.170577,3.6085422,2
C96,,2.8012857,4.101431,0
C9605,,6.2191744,-0.17859787,1
C9607,,5.1815243,4.0949845,1
C9608,,4.7202435,4.6493416,1
C961,,11.551671,-4.516406,2
C9610,,10.519134,4.804305,2
C9611,,2.3854852,3.6080236,0
C9615,,16.557913,2.0350716,2
C9617,,6.4024186,3.5338383,1
C962,,13.09137,0.0065127155,2
C9621,,7.6660185,2.8419335,2
C9623,,11.25645,2.998546,2
C9625,,11.07271,15.555496,2
C9627,,8.209175,9.698212,2
C9629,,12.14511,17.02792,2
C9631,,11.6730175,16.659254,2
C9633,,10.944859,17.2544,2
C9635,,16.125002,5.012288,2
C9637,,4.8130026,-0.24244069,1
C9641,,7.2004676,2.8748717,2
C9643,,1.6990358,-0.51998866,1
C9647,,17.177948,4.402541,2
C9649,,8.3476305,2.8544884,2
C9651,,7.9281907,3.0442295,2
C9655,,11.207141,16.467617,2
C9657,,1.8055308,-0.43029967,1
C9659,,10.14549,3.2098267,2
C9661,,6.9082055,4.214601,1
C9663,,6.6981883,3.5241065,1
C9666,,11.758583,9.331554,2
C9668,,6.3685145,-0.12088297,1
C967,,12.276892,-6.895002,1
C9670,,5.022698,2.191239,1
C9671,,4.1003175,1.7040712,1
C9673,,10.905151,17.036852,2
C9676,,15.457423,5.15403,2
C9679,,11.693223,8.716335,2
C9681,,5.39269,1.864602,1
C9683,,11.60289,16.159328,2
C9685,,11.925524,17.13662,2
C9687,,17.082531,5.2414517,2
C9689,,4.5512886,-0.61107355,1
C9691,,5.678049,12.682327,0
C9692,,16.856874,4.5524316,2
C9696,,8.291453,9.827478,2
C9698,,6.2350674,1.3169099,1
C970,,10.823568,1.1369097,2
C9700,,11.093335,14.313384,2
C9702,,5.0317183,-1.432812,1
C9704,,7.3633633,3.6386003,2
C9707,,6.893091,4.3140993,1
C9709,,4.9511557,-0.14487445,1
C9713,,4.735231,3.8746536,1
C9714,,6.0659437,12.810723,2
C9715,,6.4758,8.746191,1
C9717,,3.5326176,3.436595,1
C9718,,7.0575376,2.383526,1
C972,,14.248301,-4.66178,1
C9720,,5.6172853,12.647873,0
C9721,,11.039155,6.7936306,2
C9723,,7.457371,2.2406545,1
C9725,,17.14969,5.0475945,2
C9727,,9.321803,9.117301,2
C9729,,10.669926,5.1045017,2
C9733,,11.145983,14.046769,2
C9735,,7.4608316,4.217681,2
C9737,,4.620739,-1.1668668,1
C9739,,7.622462,2.1502924,1
C9741,,3.4391756,2.8243377,1
C9743,,16.436117,4.8679457,2
C9745,,4.754369,4.3801837,1
C9747,,7.23595,1.947157,1
C9749,,5.463036,3.3025205,1
C9751,,1.9642446,-0.29417098,1
C9753,,2.7300932,3.3065345,0
C9755,,17.425903,4.7478104,2
C9756,,5.3256993,4.212387,1
C9758,,9.953528,3.1671298,2
C976,,-2.2334793,8.011808,0
C9762,,14.639356,6.013292,2
C9764,,5.309229,0.77789015,1
C9766,,9.15877,2.558991,2
C9768,,14.909002,5.2854834,2
C9772,,0.304653,3.154636,0
C9774,,3.978084,3.301005,1
C9776,,17.155064,5.122377,2
C9778,,6.393405,-0.1501448,1
C978,,12.160173,-5.2952123,1
C9780,,11.058846,14.125465,2
C9782,,11.626329,8.665327,2
C9784,,7.8176475,2.4568765,2
C979,,10.742093,1.3334384,2
C9790,,12.309368,16.895432,2
C9793,,14.787568,5.6389847,2
C9797,,14.951486,5.3778524,2
C9799,,1.1296407,-0.5660238,1
C980,,12.995372,0.109932266,2
C9801,,2.6699271,1.143625,1
C9803,,5.505181,12.606351,0
C9804,,11.283632,16.38723,2
C9806,,6.483432,8.7414465,1
C9810,,10.122994,4.275455,2
C9812,,10.950281,17.328869,2
C9814,,4.2712936,2.6165092,1
C9815,,7.668816,3.4883254,2
C9818,,12.015649,14.304931,2
C9820,,17.412157,5.098875,2
C9822,,6.017601,4.368712,1
C9825,,14.883275,5.4318886,2
C9827,,12.460366,16.31676,2
C9829,,12.377749,14.898269,2
C983,,10.093517,-0.14444548,1
C9833,,9.836271,3.9995556,2
C9835,,6.239617,8.621739,0
C9838,,2.9392958,3.773394,0
C984,,12.825322,-6.35319,1
C9840,,16.610544,5.115255,2
C9842,,3.4416394,2.2197073,1
C9845,,11.205417,15.616383,2
C9847,,11.149342,17.317205,2
C9849,,17.352968,4.9987507,2
C985,,12.299243,0.3729309,2
C9851,,11.091556,14.189866,2
C9853,,10.158127,4.5325265,2
C9855,,6.0713964,1.4418658,1
C9857,,17.174795,4.6490307,2
C9859,,5.501054,12.590637,0
C986,,1.0201463,6.1407676,1
C9860,,11.691213,9.2731085,2
C9862,,8.101005,2.6133382,2
C9864,,2.4756653,3.5353777,0
C9866,,7.6389427,2.9195604,1
C9868,,2.0403993,-0.20222396,1
C9870,,5.744331,12.825485,0
C9871,,4.4315796,0.9549693,1
C9873,,6.251909,4.4665484,1
C9875,,14.844578,5.4910593,2
C9877,,12.151978,15.896276,2
C9880,,11.836652,16.287413,2
C9881,,11.05261,17.25424,2
C9883,,0.6328187,4.9044466,0
C9884,,11.197096,2.9545457,2
C9886,,4.9015927,4.468369,1
C989,,11.056801,-5.07825,1
C9890,,11.410596,16.0004,2
C9893,,1.6503372,0.4772767,1
C9895,,11.339469,17.605518,2
C9897,,4.9254546,4.774994,1
C9898,,14.998309,5.3861856,2
C9900,,11.054602,14.160031,2
C9902,,16.481968,4.7835817,2
C9904,,14.1377535,4.6454573,2
C9906,,4.500426,-0.7658381,1
C9908,,17.368801,4.69372,2
C991,,10.304128,0.56692016,1
C9910,,11.374068,16.71658,2
C9912,,1.4933046,0.30108705,1
C9914,,17.158176,4.369678,2
C9916,,11.217519,15.201448,2
C9918,,7.7459364,2.2425072,1
C9919,,4.804753,-1.30102,1
C992,,7.170386,9.857503,2
C9921,,6.455399,8.73579,1
C9925,,16.815807,4.46064,2
C9927,,12.422122,14.713831,2
C9929,,1.9462124,-0.31386575,1
C993,,11.530461,-5.723039,1
C9931,,4.1001678,3.6575546,0
C9933,,11.634985,3.1929648,2
C9935,,14.535154,5.4263997,2
C9937,,16.509867,4.8182335,2
C9939,,5.2682376,4.2278924,1
C994,,12.816661,-6.462992,1
C9941,,17.37081,4.9619727,2
C9943,,12.086095,14.326966,2
C9945,,9.470643,3.8448198,2
C995,,11.192615,-6.607084,1
C9950,,9.425042,9.046767,2
C9953,,4.965296,2.0603971,1
C9954,,11.940843,15.420859,2
C9956,,10.561043,4.9857554,2
C9958,,4.9082217,-1.4349426,1
C996,,-1.9723108,8.537529,0
C9962,,5.4325204,4.3096724,1
C9964,,4.72375,4.643877,1
C9966,,7.366419,3.1876361,1
C997,,11.193997,-5.064694,1
C9970,,4.755113,2.0472846,1
C9972,,12.564958,14.398315,2
C9974,,11.825865,2.969926,2
C9976,,12.2202835,16.329527,2
C9978,,14.913836,5.3537374,2
C998,,10.138008,0.15807717,1
C9982,,4.722446,3.2125938,1
C9984,,11.177829,16.442013,2
C9986,,10.816447,16.778238,2
C9988,,10.725882,16.544209,2
C999,,10.356894,2.3079798,2
C9990,,4.3480864,0.8118345,1
C9992,,3.11915,3.358783,0
C9994,,8.98213,3.5903265,2
C9997,,4.712629,4.630363,1
C17693,1.0,-8.066135,5.424032,0
C18025,1.0,-8.054171,5.4339175,0
C19932,1.0,-8.062966,5.4295406,0
C22409,1.0,-8.045796,5.4426007,0
