host,dns_unique_dst,dns_total_queries,auth_unique_users,auth_total_events,auth_failed,proc_unique_processes,proc_total_events,is_compromised
C330,0.0,0.0,2.0,63.0,0.0,13.0,94.0,0
C3300,0.0,0.0,2.0,54.0,0.0,7.0,133.0,0
C3301,3.0,3.0,4.0,51.0,0.0,0.0,0.0,0
C3303,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0
C3305,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0
C3307,0.0,0.0,5.0,74.0,0.0,0.0,0.0,0
C3309,0.0,0.0,4.0,251.0,0.0,21.0,1425.0,0
C331,0.0,0.0,1.0,44.0,0.0,11.0,86.0,0
C3310,0.0,0.0,3.0,234.0,0.0,14.0,186.0,0
C3311,4.0,7.0,2.0,92.0,0.0,16.0,246.0,0
C3312,0.0,0.0,1.0,56.0,0.0,11.0,86.0,0
C3314,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0
C3315,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0
C3317,12.0,20.0,5.0,73.0,0.0,0.0,0.0,0
C3318,11.0,36.0,2.0,79.0,0.0,9.0,103.0,0
C3319,4.0,7.0,3.0,39.0,0.0,0.0,0.0,0
C332,15.0,42.0,2.0,95.0,0.0,29.0,170.0,0
C3320,2.0,3.0,5.0,59.0,0.0,0.0,0.0,0
C3321,0.0,0.0,4.0,28.0,0.0,10.0,148.0,0
C3322,4.0,13.0,3.0,40.0,0.0,0.0,0.0,0
C3324,0.0,0.0,1.0,60.0,0.0,0.0,0.0,0
C3326,1.0,1.0,1.0,15.0,0.0,9.0,238.0,0
C3327,0.0,0.0,1.0,57.0,0.0,11.0,96.0,0
C3328,0.0,0.0,2.0,122.0,0.0,13.0,104.0,0
C3329,0.0,0.0,4.0,68.0,0.0,0.0,0.0,0
C333,3.0,3.0,2.0,82.0,0.0,13.0,95.0,0
C3331,3.0,3.0,4.0,577.0,0.0,2.0,106.0,0
C3332,2.0,2.0,3.0,82.0,0.0,0.0,0.0,0
C3333,0.0,0.0,2.0,77.0,0.0,11.0,177.0,0
C3334,0.0,0.0,4.0,60.0,0.0,0.0,0.0,0
C3336,21.0,608.0,4.0,64.0,0.0,0.0,0.0,0
C3339,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0
C334,16.0,108.0,2.0,96.0,0.0,11.0,104.0,0
C3340,0.0,0.0,4.0,78.0,0.0,0.0,0.0,0
C3342,0.0,0.0,2.0,118.0,0.0,10.0,88.0,0
C3343,14.0,48.0,1.0,20.0,0.0,26.0,106.0,0
C3344,13.0,27.0,5.0,63.0,0.0,0.0,0.0,0
C3346,6.0,27.0,3.0,66.0,0.0,0.0,0.0,0
C3349,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0
C335,0.0,0.0,2.0,110.0,0.0,11.0,90.0,0
C3350,0.0,0.0,4.0,53.0,0.0,7.0,46.0,0
C3352,0.0,0.0,6.0,57.0,0.0,0.0,0.0,0
C3354,0.0,0.0,3.0,45.0,0.0,0.0,0.0,0
C3356,2.0,2.0,1.0,43.0,0.0,1.0,3.0,0
C3358,0.0,0.0,1.0,3.0,0.0,12.0,163.0,0
C3359,0.0,0.0,4.0,59.0,0.0,0.0,0.0,0
C336,0.0,0.0,1.0,40.0,0.0,11.0,87.0,0
C3361,0.0,0.0,4.0,36.0,0.0,0.0,0.0,0
C3363,2.0,7.0,3.0,57.0,0.0,0.0,0.0,0
C3365,4.0,5.0,4.0,58.0,0.0,0.0,0.0,0
C3368,0.0,0.0,3.0,75.0,0.0,0.0,0.0,0
C337,25.0,1636.0,2.0,48.0,0.0,6.0,128.0,0
C3370,4.0,9.0,1.0,70.0,0.0,5.0,17.0,0
C3371,2.0,4.0,2.0,47.0,0.0,0.0,0.0,0
C3373,0.0,0.0,1.0,29.0,0.0,7.0,87.0,0
C3374,27.0,1753.0,4.0,169.0,0.0,29.0,575.0,0
C3375,0.0,0.0,5.0,79.0,0.0,0.0,0.0,0
C3377,2.0,3.0,6.0,89.0,0.0,0.0,0.0,0
C338,0.0,0.0,1.0,40.0,0.0,8.0,148.0,0
C3380,31.0,47941.0,2.0,53.0,0.0,0.0,0.0,0
C3381,22.0,1109.0,6.0,77.0,0.0,0.0,0.0,0
C3384,0.0,0.0,2.0,69.0,0.0,11.0,102.0,0
C3386,0.0,0.0,1.0,91.0,0.0,3.0,44.0,0
C3387,0.0,0.0,2.0,46.0,0.0,17.0,109.0,0
C3388,2.0,2.0,3.0,66.0,0.0,8.0,134.0,0
C3389,12.0,27.0,5.0,142.0,2.0,65.0,229.0,0
C339,0.0,0.0,1.0,95.0,0.0,10.0,92.0,0
C3391,2.0,3.0,3.0,30.0,0.0,0.0,0.0,0
C3392,0.0,0.0,9.0,165.0,69.0,0.0,0.0,0
C3393,0.0,0.0,2.0,36.0,2.0,2.0,20.0,0
C3396,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0
C3399,0.0,0.0,4.0,60.0,0.0,0.0,0.0,0
C34,0.0,0.0,2.0,79.0,0.0,8.0,89.0,0
C340,0.0,0.0,2.0,99.0,0.0,20.0,167.0,0
C3401,2.0,3.0,1.0,53.0,0.0,10.0,84.0,0
C3402,0.0,0.0,3.0,65.0,0.0,0.0,0.0,0
C3405,16.0,810.0,3.0,42.0,0.0,0.0,0.0,0
C3407,5.0,9.0,5.0,72.0,0.0,0.0,0.0,0
C3408,0.0,0.0,3.0,64.0,0.0,0.0,0.0,0
C341,0.0,0.0,1.0,60.0,0.0,12.0,144.0,0
C3410,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0
C3412,6.0,39.0,1.0,50.0,0.0,11.0,65.0,0
C3413,0.0,0.0,7.0,320.0,0.0,50.0,82.0,0
C3414,16.0,24.0,1.0,70.0,0.0,6.0,168.0,0
C3415,0.0,0.0,3.0,68.0,0.0,3.0,26.0,0
C3417,0.0,0.0,4.0,103.0,0.0,0.0,0.0,0
C3419,2.0,3.0,2.0,52.0,0.0,3.0,26.0,0
C342,0.0,0.0,1.0,56.0,0.0,11.0,102.0,0
C3420,0.0,0.0,1.0,52.0,0.0,11.0,87.0,0
C3421,0.0,0.0,1.0,1.0,0.0,6.0,130.0,0
C3422,2.0,3.0,1.0,39.0,0.0,7.0,130.0,0
C3424,7.0,10.0,2.0,66.0,0.0,0.0,0.0,0
C3425,2.0,2.0,1.0,38.0,0.0,0.0,0.0,0
C3427,0.0,0.0,2.0,76.0,0.0,13.0,84.0,0
C3428,0.0,0.0,7.0,304.0,0.0,51.0,87.0,0
C3429,0.0,0.0,1.0,2.0,0.0,7.0,130.0,0
C343,13.0,26.0,2.0,101.0,0.0,15.0,199.0,0
C3430,2.0,2.0,7.0,281.0,0.0,51.0,88.0,0
C3432,2.0,13.0,3.0,107.0,0.0,2.0,13.0,0
C3433,2.0,2.0,1.0,48.0,0.0,10.0,179.0,0
C3434,0.0,0.0,2.0,85.0,0.0,2.0,13.0,0
C3435,0.0,0.0,3.0,189.0,0.0,0.0,0.0,0
C3436,0.0,0.0,2.0,78.0,0.0,11.0,92.0,0
C3437,0.0,0.0,1.0,52.0,0.0,13.0,107.0,0
C3439,2.0,2.0,1.0,35.0,0.0,0.0,0.0,0
C344,0.0,0.0,2.0,55.0,0.0,14.0,102.0,0
C3440,15.0,999.0,6.0,83.0,0.0,0.0,0.0,0
C3442,0.0,0.0,1.0,63.0,0.0,14.0,94.0,0
C3443,0.0,0.0,2.0,46.0,0.0,6.0,39.0,0
C3444,18.0,1278.0,4.0,77.0,0.0,0.0,0.0,0
C3446,0.0,0.0,1.0,90.0,0.0,12.0,100.0,0
C3448,4.0,5.0,3.0,71.0,0.0,0.0,0.0,0
C345,0.0,0.0,1.0,48.0,0.0,11.0,90.0,0
C3450,0.0,0.0,2.0,57.0,0.0,8.0,154.0,0
C3451,23.0,1867.0,5.0,64.0,0.0,0.0,0.0,0
C3454,0.0,0.0,4.0,74.0,0.0,0.0,0.0,0
C3455,0.0,0.0,5.0,67.0,0.0,0.0,0.0,0
C3457,15.0,715.0,4.0,73.0,0.0,0.0,0.0,0
C3459,7.0,10.0,2.0,87.0,0.0,32.0,182.0,0
C346,0.0,0.0,1.0,36.0,0.0,9.0,101.0,0
C3460,3.0,6.0,2.0,82.0,0.0,15.0,102.0,0
C3461,11.0,15.0,2.0,92.0,0.0,11.0,81.0,0
C3462,0.0,0.0,3.0,77.0,0.0,6.0,36.0,0
C3464,0.0,0.0,5.0,93.0,0.0,0.0,0.0,0
C3465,0.0,0.0,3.0,63.0,0.0,0.0,0.0,0
C3468,16.0,243.0,9.0,40.0,0.0,8.0,155.0,0
C3469,1.0,1.0,3.0,49.0,0.0,0.0,0.0,0
C347,1.0,1.0,2.0,99.0,0.0,16.0,106.0,0
C3471,1.0,1.0,6.0,70.0,0.0,0.0,0.0,0
C3473,2.0,86.0,1.0,42.0,0.0,0.0,0.0,0
C3475,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0
C3476,2.0,20.0,4.0,52.0,0.0,0.0,0.0,0
C3478,3.0,8.0,4.0,120.0,0.0,15.0,92.0,0
C348,11.0,17.0,1.0,62.0,0.0,6.0,78.0,0
C3480,9.0,16.0,1.0,72.0,0.0,0.0,0.0,0
C3482,0.0,0.0,1.0,33.0,0.0,9.0,154.0,0
C3483,0.0,0.0,1.0,48.0,0.0,11.0,92.0,0
C3484,20.0,955.0,1.0,56.0,0.0,2.0,19.0,0
C3486,5.0,8.0,4.0,62.0,0.0,0.0,0.0,0
C3488,0.0,0.0,1.0,65.0,0.0,12.0,84.0,0
C349,0.0,0.0,2.0,94.0,0.0,15.0,193.0,0
C3491,0.0,0.0,1.0,48.0,0.0,9.0,136.0,0
C3492,16.0,45.0,6.0,216.0,0.0,2.0,147.0,0
C3493,5.0,7.0,5.0,57.0,0.0,0.0,0.0,0
C3495,0.0,0.0,3.0,106.0,0.0,13.0,103.0,0
C3496,19.0,809.0,3.0,52.0,0.0,0.0,0.0,0
C3499,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0
C35,0.0,0.0,1.0,46.0,0.0,10.0,1214.0,0
C350,0.0,0.0,1.0,56.0,0.0,11.0,78.0,0
C3500,0.0,0.0,5.0,71.0,0.0,0.0,0.0,0
C3501,0.0,0.0,3.0,57.0,0.0,0.0,0.0,0
C3503,0.0,0.0,1.0,39.0,0.0,11.0,93.0,0
C3504,0.0,0.0,4.0,45.0,0.0,0.0,0.0,0
C3506,0.0,0.0,1.0,45.0,0.0,6.0,126.0,0
C3507,1.0,3.0,3.0,35.0,0.0,0.0,0.0,0
C3509,0.0,0.0,2.0,54.0,0.0,16.0,101.0,0
C351,0.0,0.0,3.0,105.0,0.0,12.0,90.0,0
C3510,0.0,0.0,1.0,129.0,0.0,14.0,42.0,0
C3511,0.0,0.0,2.0,70.0,0.0,17.0,89.0,0
C3513,0.0,0.0,5.0,76.0,0.0,0.0,0.0,0
C3514,0.0,0.0,2.0,92.0,0.0,11.0,88.0,0
C3515,1.0,2.0,3.0,43.0,0.0,0.0,0.0,0
C3517,1.0,2.0,2.0,63.0,0.0,10.0,80.0,0
C3518,0.0,0.0,3.0,39.0,0.0,0.0,0.0,0
C352,0.0,0.0,2.0,96.0,0.0,0.0,0.0,0
C3520,0.0,0.0,2.0,112.0,0.0,11.0,87.0,0
C3521,0.0,0.0,3.0,36.0,0.0,4.0,59.0,0
C3522,16.0,170.0,1.0,24.0,0.0,10.0,76.0,0
C3524,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0
C3526,0.0,0.0,2.0,130.0,0.0,27.0,134.0,0
C3528,3.0,7.0,6.0,93.0,0.0,0.0,0.0,0
C353,1.0,1.0,1.0,66.0,0.0,6.0,132.0,0
C3530,1.0,1.0,4.0,57.0,0.0,0.0,0.0,0
C3532,0.0,0.0,2.0,48.0,0.0,21.0,126.0,0
C3534,15.0,2109.0,4.0,130.0,0.0,13.0,96.0,0
C3535,0.0,0.0,2.0,79.0,0.0,29.0,142.0,0
C3536,0.0,0.0,4.0,65.0,0.0,0.0,0.0,0
C3538,0.0,0.0,3.0,96.0,0.0,3.0,38.0,0
C3539,0.0,0.0,3.0,53.0,0.0,0.0,0.0,0
C354,16.0,2267.0,4.0,133.0,0.0,13.0,90.0,0
C3541,0.0,0.0,2.0,66.0,0.0,19.0,97.0,0
C3542,0.0,0.0,2.0,65.0,0.0,18.0,89.0,0
C3544,17.0,1041.0,2.0,67.0,8.0,0.0,0.0,0
C3546,0.0,0.0,3.0,117.0,0.0,15.0,111.0,0
C3547,2.0,3.0,6.0,208.0,0.0,3.0,17.0,0
C3548,0.0,0.0,1.0,98.0,0.0,11.0,74.0,0
C355,0.0,0.0,2.0,78.0,0.0,14.0,96.0,0
C3550,0.0,0.0,4.0,69.0,0.0,0.0,0.0,0
C3553,1.0,2.0,4.0,88.0,6.0,0.0,0.0,0
C3554,18.0,1550.0,1.0,287.0,0.0,17.0,122.0,0
C3556,0.0,0.0,2.0,109.0,0.0,11.0,66.0,0
C3558,0.0,0.0,4.0,92.0,0.0,0.0,0.0,0
C3559,0.0,0.0,4.0,46.0,0.0,0.0,0.0,0
C356,0.0,0.0,2.0,106.0,0.0,10.0,99.0,0
C3561,1.0,1.0,6.0,154.0,0.0,50.0,80.0,0
C3563,0.0,0.0,5.0,59.0,0.0,4.0,30.0,0
C3565,8.0,16.0,4.0,40.0,0.0,0.0,0.0,0
C3567,0.0,0.0,2.0,78.0,0.0,0.0,0.0,0
C3568,0.0,0.0,2.0,210.0,0.0,16.0,71.0,0
C357,4.0,6.0,4.0,151.0,0.0,5.0,40.0,0
C3570,0.0,0.0,1.0,37.0,0.0,4.0,70.0,0
C3572,0.0,0.0,1.0,61.0,0.0,11.0,91.0,0
C3574,0.0,0.0,2.0,99.0,0.0,0.0,0.0,0
C3575,0.0,0.0,1.0,60.0,0.0,16.0,101.0,0
C3576,0.0,0.0,3.0,60.0,0.0,0.0,0.0,0
C3578,4.0,7.0,3.0,55.0,0.0,0.0,0.0,0
C358,0.0,0.0,1.0,37.0,0.0,11.0,87.0,0
C3580,0.0,0.0,1.0,65.0,65.0,10.0,146.0,0
C3582,0.0,0.0,2.0,90.0,0.0,3.0,22.0,0
C3583,0.0,0.0,3.0,53.0,0.0,0.0,0.0,0
C3584,0.0,0.0,1.0,90.0,0.0,16.0,128.0,0
C3586,0.0,0.0,2.0,67.0,0.0,9.0,140.0,0
C3587,15.0,1117.0,3.0,36.0,0.0,0.0,0.0,0
C3589,2.0,5.0,3.0,46.0,0.0,0.0,0.0,0
C359,0.0,0.0,1.0,37.0,0.0,6.0,130.0,0
C3591,15.0,100.0,2.0,87.0,0.0,10.0,76.0,0
C3592,3.0,26.0,4.0,44.0,0.0,0.0,0.0,0
C3595,0.0,0.0,4.0,56.0,0.0,0.0,0.0,0
C3596,0.0,0.0,2.0,69.0,0.0,10.0,35.0,0
C3597,10.0,13.0,1.0,56.0,0.0,10.0,161.0,0
C3598,1.0,1.0,7.0,192.0,0.0,3.0,24.0,0
C3599,9.0,10.0,3.0,87.0,0.0,4.0,28.0,0
C36,7.0,17.0,4.0,90.0,0.0,0.0,0.0,0
C360,0.0,0.0,3.0,128.0,0.0,15.0,103.0,0
C3600,0.0,0.0,3.0,67.0,0.0,13.0,50.0,0
C3601,0.0,0.0,1.0,75.0,0.0,11.0,66.0,0
C3602,7.0,9.0,1.0,51.0,0.0,2.0,62.0,0
C3604,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0
C3605,4.0,7.0,4.0,81.0,0.0,0.0,0.0,0
C3607,10.0,891.0,3.0,94.0,0.0,0.0,0.0,0
C3609,0.0,0.0,1.0,82.0,0.0,16.0,135.0,0
C361,0.0,0.0,2.0,70.0,0.0,14.0,110.0,0
C3610,0.0,0.0,1.0,26.0,0.0,6.0,132.0,0
C3611,0.0,0.0,2.0,96.0,0.0,24.0,126.0,0
C3612,0.0,0.0,3.0,49.0,0.0,0.0,0.0,0
C3614,3.0,5.0,3.0,95.0,0.0,0.0,0.0,0
C3616,14.0,1017.0,2.0,44.0,3.0,2.0,21.0,0
C3618,0.0,0.0,4.0,94.0,6.0,0.0,0.0,0
C362,0.0,0.0,3.0,56.0,0.0,5.0,132.0,0
C3620,0.0,0.0,2.0,54.0,0.0,0.0,0.0,0
C3622,0.0,0.0,3.0,45.0,0.0,5.0,98.0,0
C3623,2.0,2.0,3.0,41.0,0.0,0.0,0.0,0
C3625,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0
C3627,0.0,0.0,2.0,53.0,4.0,0.0,0.0,0
C3629,21.0,1432.0,2.0,80.0,0.0,0.0,0.0,0
C363,0.0,0.0,2.0,100.0,0.0,11.0,92.0,0
C3631,0.0,0.0,3.0,23.0,0.0,0.0,0.0,0
C3632,1.0,1.0,3.0,71.0,0.0,0.0,0.0,0
C3634,0.0,0.0,2.0,61.0,0.0,13.0,96.0,0
C3635,0.0,0.0,1.0,56.0,0.0,9.0,140.0,0
C3636,0.0,0.0,4.0,102.0,0.0,17.0,62.0,0
C3637,0.0,0.0,4.0,70.0,0.0,0.0,0.0,0
C3639,2.0,3.0,2.0,59.0,0.0,6.0,134.0,0
C364,0.0,0.0,1.0,33.0,0.0,9.0,87.0,0
C3640,0.0,0.0,3.0,56.0,0.0,7.0,14.0,0
C3642,1.0,1.0,5.0,76.0,0.0,0.0,0.0,0
C3644,0.0,0.0,2.0,51.0,0.0,4.0,84.0,0
C3645,0.0,0.0,4.0,44.0,0.0,0.0,0.0,0
C3647,0.0,0.0,2.0,73.0,0.0,15.0,48.0,0
C3649,2.0,2.0,2.0,199.0,0.0,0.0,0.0,0
C365,0.0,0.0,3.0,806.0,0.0,14.0,138.0,0
C3650,1.0,1.0,6.0,58.0,0.0,0.0,0.0,0
C3652,0.0,0.0,2.0,60.0,0.0,4.0,33.0,0
C3653,0.0,0.0,4.0,57.0,0.0,0.0,0.0,0
C3654,2.0,2.0,2.0,62.0,0.0,2.0,15.0,0
C3657,0.0,0.0,1.0,80.0,0.0,1.0,8.0,0
C3659,0.0,0.0,1.0,54.0,0.0,11.0,90.0,0
C366,24.0,1729.0,5.0,148.0,2.0,7.0,68.0,0
C3660,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0
C3662,0.0,0.0,5.0,86.0,0.0,0.0,0.0,0
C3664,13.0,989.0,1.0,36.0,0.0,6.0,472.0,0
C3665,0.0,0.0,2.0,68.0,0.0,32.0,135.0,0
C3666,13.0,35.0,2.0,105.0,0.0,19.0,112.0,0
C3667,0.0,0.0,3.0,113.0,0.0,6.0,22.0,0
C3668,8.0,21.0,1.0,63.0,0.0,12.0,98.0,0
C367,11.0,31.0,2.0,65.0,0.0,13.0,91.0,0
C3670,9.0,16.0,4.0,55.0,0.0,0.0,0.0,0
C3672,0.0,0.0,4.0,67.0,0.0,0.0,0.0,0
C3674,0.0,0.0,1.0,49.0,0.0,11.0,54.0,0
C3676,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0
C3677,0.0,0.0,2.0,89.0,3.0,5.0,79.0,0
C3678,0.0,0.0,5.0,92.0,0.0,0.0,0.0,0
C368,0.0,0.0,3.0,2423.0,0.0,16.0,141.0,0
C3680,0.0,0.0,1.0,62.0,0.0,13.0,96.0,0
C3681,0.0,0.0,1.0,78.0,0.0,11.0,34.0,0
C3682,0.0,0.0,7.0,89.0,0.0,0.0,0.0,0
C3684,0.0,0.0,3.0,61.0,0.0,10.0,48.0,0
C3686,4.0,4.0,1.0,30.0,0.0,0.0,0.0,0
C3688,0.0,0.0,2.0,76.0,0.0,3.0,28.0,0
C369,6.0,12.0,2.0,62.0,0.0,0.0,0.0,0
C3691,2.0,2.0,1.0,95.0,0.0,0.0,0.0,0
C3692,0.0,0.0,3.0,96.0,0.0,16.0,70.0,0
C3694,19.0,773.0,2.0,52.0,0.0,4.0,30.0,0
C3697,3.0,4.0,1.0,55.0,0.0,8.0,82.0,0
C3698,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0
C3699,2.0,2.0,1.0,47.0,0.0,0.0,0.0,0
C37,0.0,0.0,1.0,70.0,0.0,18.0,101.0,0
C370,5.0,8.0,2.0,77.0,0.0,9.0,104.0,0
C3701,2.0,4.0,3.0,46.0,0.0,0.0,0.0,0
C3703,1.0,1.0,5.0,79.0,0.0,0.0,0.0,0
C3705,1.0,2.0,5.0,62.0,0.0,0.0,0.0,0
C3707,0.0,0.0,3.0,50.0,0.0,0.0,0.0,0
C3709,0.0,0.0,2.0,99.0,0.0,8.0,150.0,0
C371,1.0,1.0,1.0,57.0,0.0,11.0,95.0,0
C3710,0.0,0.0,1.0,40.0,0.0,9.0,144.0,0
C3711,0.0,0.0,1.0,29.0,0.0,2.0,69.0,0
C3714,9.0,443.0,1.0,34.0,0.0,0.0,0.0,0
C3715,25.0,2168.0,0.0,0.0,0.0,5.0,5.0,0
C3716,3.0,5.0,3.0,54.0,0.0,0.0,0.0,0
C3718,0.0,0.0,2.0,83.0,0.0,13.0,98.0,0
C3719,4.0,5.0,2.0,29.0,0.0,2.0,12.0,0
C372,0.0,0.0,1.0,65.0,0.0,12.0,92.0,0
C3720,1.0,1.0,2.0,60.0,0.0,0.0,0.0,0
C3722,1.0,1.0,3.0,239.0,0.0,2.0,11.0,0
C3724,2.0,2.0,4.0,107.0,0.0,2.0,18.0,0
C3725,3.0,4.0,2.0,204.0,0.0,1.0,2.0,0
C3726,0.0,0.0,6.0,79.0,0.0,0.0,0.0,0
C3728,1.0,1.0,1.0,40.0,0.0,0.0,0.0,0
C373,0.0,0.0,2.0,74.0,0.0,13.0,96.0,0
C3730,12.0,19.0,3.0,48.0,0.0,0.0,0.0,0
C3732,6.0,11.0,3.0,35.0,0.0,0.0,0.0,0
C3734,0.0,0.0,1.0,23.0,0.0,53.0,120.0,0
C3736,0.0,0.0,6.0,91.0,0.0,0.0,0.0,0
C3738,0.0,0.0,2.0,72.0,0.0,60.0,247.0,0
C3739,7.0,10.0,2.0,142.0,0.0,2.0,10.0,0
C374,0.0,0.0,2.0,60.0,0.0,8.0,108.0,0
C3740,1.0,1.0,3.0,158.0,0.0,8.0,32.0,0
C3741,0.0,0.0,4.0,111.0,0.0,4.0,14.0,0
C3743,0.0,0.0,3.0,67.0,0.0,0.0,0.0,0
C3745,4.0,7.0,2.0,95.0,0.0,18.0,100.0,0
C3746,0.0,0.0,1.0,52.0,0.0,9.0,95.0,0
C3748,6.0,7.0,2.0,46.0,0.0,17.0,134.0,0
C375,25.0,1929.0,2.0,85.0,0.0,10.0,87.0,0
C3750,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0
C3752,5.0,10.0,2.0,243.0,0.0,3.0,13.0,0
C3753,2.0,3.0,5.0,55.0,0.0,0.0,0.0,0
C3755,2.0,3.0,1.0,52.0,0.0,6.0,51.0,0
C3756,0.0,0.0,5.0,74.0,0.0,0.0,0.0,0
C3758,0.0,0.0,3.0,63.0,0.0,0.0,0.0,0
C376,0.0,0.0,1.0,61.0,0.0,11.0,92.0,0
C3760,0.0,0.0,1.0,49.0,0.0,11.0,89.0,0
C3761,0.0,0.0,3.0,100.0,0.0,18.0,101.0,0
C3762,0.0,0.0,2.0,60.0,0.0,14.0,100.0,0
C3763,0.0,0.0,4.0,45.0,0.0,0.0,0.0,0
C3765,5.0,16.0,4.0,73.0,0.0,0.0,0.0,0
C3767,0.0,0.0,1.0,40.0,0.0,7.0,135.0,0
C3768,4.0,9.0,6.0,59.0,0.0,0.0,0.0,0
C377,0.0,0.0,1.0,56.0,0.0,11.0,87.0,0
C3770,9.0,19.0,3.0,53.0,0.0,0.0,0.0,0
C3772,0.0,0.0,4.0,96.0,0.0,0.0,0.0,0
C3774,0.0,0.0,1.0,56.0,0.0,4.0,76.0,0
C3777,7.0,11.0,2.0,64.0,0.0,0.0,0.0,0
C3778,0.0,0.0,5.0,92.0,0.0,0.0,0.0,0
C378,0.0,0.0,3.0,78.0,0.0,12.0,100.0,0
C3780,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0
C3782,2.0,2.0,3.0,46.0,0.0,0.0,0.0,0
C3784,0.0,0.0,2.0,83.0,0.0,14.0,108.0,0
C3785,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0
C3787,7.0,16.0,1.0,62.0,0.0,5.0,85.0,0
C379,0.0,0.0,2.0,65.0,0.0,14.0,92.0,0
C3790,2.0,2.0,3.0,41.0,0.0,0.0,0.0,0
C3792,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0
C3794,0.0,0.0,3.0,118.0,0.0,0.0,0.0,0
C3796,1.0,1.0,3.0,159.0,0.0,11.0,94.0,0
C3797,0.0,0.0,3.0,34.0,0.0,0.0,0.0,0
C3799,0.0,0.0,4.0,53.0,0.0,0.0,0.0,0
C38,6.0,8.0,1.0,41.0,0.0,11.0,89.0,0
C380,0.0,0.0,2.0,75.0,0.0,15.0,100.0,0
C3801,16.0,34.0,2.0,103.0,0.0,12.0,91.0,0
C3802,0.0,0.0,4.0,74.0,0.0,0.0,0.0,0
C3804,0.0,0.0,3.0,42.0,0.0,0.0,0.0,0
C3806,1.0,1.0,3.0,44.0,0.0,0.0,0.0,0
C3808,0.0,0.0,3.0,56.0,0.0,0.0,0.0,0
C381,0.0,0.0,2.0,110.0,0.0,13.0,93.0,0
C3810,0.0,0.0,2.0,65.0,0.0,11.0,160.0,0
C3812,8.0,8.0,1.0,41.0,0.0,0.0,0.0,0
C3813,2.0,2.0,1.0,53.0,0.0,13.0,201.0,0
C3814,0.0,0.0,6.0,91.0,0.0,0.0,0.0,0
C3816,0.0,0.0,2.0,76.0,0.0,0.0,0.0,0
C3818,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0
C382,0.0,0.0,2.0,99.0,0.0,19.0,117.0,0
C3820,2.0,3.0,5.0,60.0,0.0,0.0,0.0,0
C3822,4.0,18.0,4.0,78.0,0.0,0.0,0.0,0
C3824,0.0,0.0,2.0,43.0,0.0,3.0,25.0,0
C3826,4.0,4.0,5.0,61.0,0.0,0.0,0.0,0
C3827,8.0,8.0,2.0,84.0,0.0,12.0,87.0,0
C3828,0.0,0.0,3.0,34.0,0.0,0.0,0.0,0
C383,0.0,0.0,1.0,56.0,0.0,11.0,87.0,0
C3830,0.0,0.0,5.0,53.0,0.0,0.0,0.0,0
C3832,0.0,0.0,3.0,60.0,0.0,10.0,206.0,0
C3833,10.0,14.0,3.0,59.0,0.0,0.0,0.0,0
C3835,1.0,1.0,3.0,72.0,0.0,0.0,0.0,0
C3837,0.0,0.0,4.0,58.0,0.0,0.0,0.0,0
C3839,0.0,0.0,1.0,55.0,0.0,12.0,95.0,0
C384,0.0,0.0,2.0,91.0,0.0,10.0,91.0,0
C3840,0.0,0.0,3.0,62.0,0.0,0.0,0.0,0
C3841,3.0,4.0,4.0,58.0,0.0,0.0,0.0,0
C3842,9.0,22.0,4.0,54.0,0.0,0.0,0.0,0
C3844,0.0,0.0,2.0,67.0,0.0,14.0,92.0,0
C3845,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C3847,0.0,0.0,2.0,82.0,0.0,8.0,86.0,0
C3848,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0
C385,6.0,6.0,3.0,51.0,0.0,7.0,34.0,0
C3851,0.0,0.0,2.0,88.0,0.0,0.0,0.0,0
C3853,4.0,18.0,1.0,44.0,0.0,0.0,0.0,0
C3854,0.0,0.0,1.0,55.0,0.0,11.0,90.0,0
C3856,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0
C3857,2.0,3.0,4.0,63.0,0.0,0.0,0.0,0
C3859,2.0,4.0,1.0,46.0,0.0,11.0,87.0,0
C386,0.0,0.0,1.0,58.0,0.0,11.0,91.0,0
C3860,0.0,0.0,6.0,93.0,0.0,0.0,0.0,0
